Semester,Academic Year,Concert #,Performer,Date,Performer Type,Detailed Performance,Performance Type,Instrument,Index,Composer,Ugly,Composer Category,Composer Status,Arranger,Piece
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.1,Karl Pilss,"Pilss, Karl",1,1,,Tre pezzi in forma di Sonata (1924)
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.2,Mel Bonis,"Bonis, Mel",2,2,,"Cello Sonata, op. 67 (1905)"
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.3,Friedrich Thurner,"Thurner, Friedrich",1,2,,"Grande Sonata in E Major, op. 29 (1818)"
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.4,Joseph Schwantner,"Schwantner, Joseph",1,1,,Black Anemones (1980)
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.5,Skylar Warren '25,"Warren, Skylar",999,999,,Glass and Dust (2025)
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.6,Eric Ewazen,"Ewazen, Eric",1,1,,Colchester Fantasy (1987)
Spring 2025,24-25 Academic Year,25,Skylar Warren,3/24/25,Senior Horn Recital,Student Recital,Recital,Horn,25.7,Leonard Bernstein,"Bernstein, Leonard",1,2,,“Maria” from West Side Story Suite (2000)
Spring 2025,24-25 Academic Year,26,Judy Kim,3/25/25,Senior Piano Recital,Student Recital,Recital,Piano,26.1,Johann Sebastian Bach,"Bach, J.S.",1,2,,"Prelude and Fugue No. 8 in e-flat minor from The Well-Tempered Clavier Book 1, BWV 853 (1722)"
Spring 2025,24-25 Academic Year,26,Judy Kim,3/25/25,Senior Piano Recital,Student Recital,Recital,Piano,26.2,Joseph Haydn,"Haydn, Franz Joseph",1,2,,"Keyboard Sonata in E-flat Major, Hob. XVI:52 (1794)"
Spring 2025,24-25 Academic Year,26,Judy Kim,3/25/25,Senior Piano Recital,Student Recital,Recital,Piano,26.3,Claude Debussy,"Debussy, Claude",1,2,,Etude No. 7: Pour les degrés chromatique (1915)
Spring 2025,24-25 Academic Year,26,Judy Kim,3/25/25,Senior Piano Recital,Student Recital,Recital,Piano,26.4,Felix Mendelssohn,"Mendelssohn, Felix",1,2,,Variations sérieuses Op. 54 (1841)
Spring 2025,24-25 Academic Year,26,Judy Kim,3/25/25,Senior Piano Recital,Student Recital,Recital,Piano,26.5,William Bolcom,"Bolcom, William",1,1,,The Garden of Eden: III The Serpent’s Kiss (1969)
Spring 2025,24-25 Academic Year,27,Alex Maldonado,3/26/25,Student Recital,Student Recital,Recital,,27.1,Clifford Brown,"Brown, Clifford",3,2,,The Blues Walk
Spring 2025,24-25 Academic Year,27,Alex Maldonado,3/26/25,Student Recital,Student Recital,Recital,,27.2,Clifford Brown,"Brown, Clifford",3,2,,Joy Spring
Spring 2025,24-25 Academic Year,27,Alex Maldonado,3/26/25,Student Recital,Student Recital,Recital,,27.3,Stephen Scott,"Scott, Stephen",1,2,,The Challenge
Spring 2025,24-25 Academic Year,27,Alex Maldonado,3/26/25,Student Recital,Student Recital,Recital,,27.4,Guy Wood,"Wood, Guy",1,2,,My One and Only Love (1953)
Spring 2025,24-25 Academic Year,27,Alex Maldonado,3/26/25,Student Recital,Student Recital,Recital,,27.5,Wayne Shorter,"Shorter, Wayne",3,1,,Yes or No
Spring 2025,24-25 Academic Year,28,Trio 180,3/27/25,Faculty Recital,Faculty Recital,Recital,,28.1,Lili Boulanger,"Boulanger, Lili",2,2,,D’un matin de printemps (1917-1918)
Spring 2025,24-25 Academic Year,28,Trio 181,3/27/25,Faculty Recital,Faculty Recital,Recital,,28.2,Gabriel Fauré,"Fauré, Gabriel",1,2,,"Piano Trio in D minor, Op. 120 (1923)"
Spring 2025,24-25 Academic Year,28,Trio 182,3/27/25,Faculty Recital,Faculty Recital,Recital,,28.3,Franz Schubert,"Schubert, Franz",1,2,,"Quintet in A Major, D. 667 “Trout” (1819)"
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.1,Joseph Ed. Barat,"Barat, J. Edouard",1,2,,Andante et Allegro (1926)
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.2,Jean-Michel Defaye,"Defaye, Jean-Michel",1,2,,Deux Danses (1954)
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.3,Leonard Bernstein,"Bernstein, Leonard",1,2,,Elegy for Mippy II (1959)
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.4,Richard Wagner,"Wagner, Richard",1,2,,Trauersinfonie
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.5,Henry Mancini arr. Ingo Luis,"Mancini, Henry",1,2,,Baby Elephant Walk (1961)
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.6,Kai Winding,"Winding, Kai",1,2,,Michie (1960)
Spring 2025,24-25 Academic Year,29,Victor Alcaraz,3/31/25,Student Recital,Student Recital,Recital,,29.7,Alan Brandt / Bob Haymes,"Brandt, Alan / Haymes, Bob",1,2,,That’s All (1952)
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.1,Junichi Murata,"Murata, Junichi",3,1,,Rotte (2012–15)
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.2,David Biedenbender,"Biedenbender, David",1,1,,Staying the Night (2014)
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.3,Francis Poulenc,"Poulenc, Francis",1,2,,"Trio for Oboe, Bassoon, and Piano (1924–26)"
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.4,Karalyn Schubring,"Schubring, Karalyn",2,1,,Powerhouse (2021)
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.5,Jennifer Higdon,"Higdon, Jennifer",2,1,,Lullaby (1990)
Spring 2025,24-25 Academic Year,30,"Ricardo Martines, saxophone",4/1/25,Faculty Recital,Faculty Recital,Recital,Saxophone,30.6,Jun Nagao,"Nagao, Jun",3,1,,Paganini Lost (2008)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.1,Cole Porter,"Porter, Cole",1,2,,Easy to Love (1934)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.2,Herbie Hancock,"Hancock, Herbie",3,1,,Tell Me a Bedtime Story (1969)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.3,Antônio Carlos Jobim,"Jobim, Antônio Carlos",3,2,,How Insensitive (Insensatez) (1963)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.4,Irving Berlin,"Berlin, Irving",1,2,,How Deep is the Ocean? ( 1932)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.5,Chick Corea,"Corea, Chick",1,2,,500 Miles High (1972)
Spring 2025,24-25 Academic Year,31,Kyle Saelee,4/2/25,Junior Double Bass Recital,Student Recital,Recital,Double Bass,31.6,Freddie Hubbard,"Hubbard, Freddie",3,2,,Birdlike (1961)
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.1,Johann Sebastian Bach,"Bach, J.S.",1,2,,"Jesu, Joy of Man's Desiring, from the Cantata ""Herz und Mund und Tat und Leben"" BWV 147 (1716)"
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.2,Ludwig van Beethoven,"Beethoven, Ludwig van",1,2,,"Sonata No. 26 in E-flat Major, Op. 81a ""Les Adieux” (1809)"
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.3,Franz Liszt,"Liszt, Franz",1,2,,"Années de pèlerinage: 2ème année: Italie, S.161: 5. Sonetto 104 del Petrarca (1846)"
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.4,Dora Pejačević,"Pejačević, Dora",2,2,,"Flowers' Life, Op. 19 No. 7 Lilies (1905)"
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.5,George Gershwin,"Gershwin, George",1,2,,“I Got Rhythm” (1930)
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.6,Nan-Pa Hong,Hong Nan-Pa,3,2,,Spring in My Homeland (1929)
Spring 2025,24-25 Academic Year,32,Michelle Han,4/3/25,Junior Piano Recital,Student Recital,Recital,Piano,32.7,"Traditional American, adapted from Bach",Traditional,999,999,,Amazing Grace
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,,33.1,Liza Lehmann,"Lehmann, Liza",2,1,,Bird Songs (1907)
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,,33.2,Francis Poulenc,"Poulenc, Francis",1,2,,Les chemins de l’amour (1940)
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,,33.3,Francis Poulenc,"Poulenc, Francis",1,2,,Air champêtre from Air Chantés (1927)
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,Voice,33.4,Léo Delibes,"Delibes, Léo",1,2,,Flower Duet (Sous le dôme épais) from Lakmé (1883)
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,Voice,33.5,Giacomo Puccini,"Puccini, Giacomo",1,2,,Chi il bel sogno di Doretta from La Rondine (1916)
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,Voice,33.6,Gaetano Donizetti,"Donizetti, Gaetano",1,2,,"Prendi, per me sei libero from L’elisir d’amore (1832)"
Spring 2025,24-25 Academic Year,33,Katie Pelletier,4/4/25,Junior Voice Recital,Student Recital,Recital,Voice,33.7,Giuseppe Verdi,"Verdi, Giuseppe",1,2,,Caro nome from Rigoletto (1851)
Spring 2025,24-25 Academic Year,34,Conservatory Concert Hour,4/4/25,Student Recital,Student Recital,Recital,Voice,34.1,Arturo Marquez,"Márquez, Arturo",3,1,,Zarabandeo (2016)
Spring 2025,24-25 Academic Year,34,Conservatory Concert Hour,4/4/25,Student Recital,Student Recital,Recital,Voice,34.2,Johann Sebastian Bach,"Bach, J.S.",1,2,,"Cello Suite No. 2 in D minor, BWV 1008 (1717–1723)"
Spring 2025,24-25 Academic Year,34,Conservatory Concert Hour,4/4/25,Student Recital,Student Recital,Recital,Voice,34.3,Alfred Uhl,"Uhl, Alfred",1,2,,Divertimento for Clarinet Quartet (1992)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.1,Jane Damon '25,"Damon, Jane",2,1,,Lockstep (2020)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.2,Jane Damon '25,"Damon, Jane",2,1,,Metamorphoses (2021)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.3,Jane Damon '25,"Damon, Jane",2,1,,Tangent (2022)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.4,Jane Damon '25,"Damon, Jane",2,1,,Variations on a Moment (2022)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.5,Jane Damon '25,"Damon, Jane",2,1,,Tribute to the Unsung (2024)
Spring 2025,24-25 Academic Year,35,Jane Damon,4/6/25,Senior Composition Recital,Student Recital,Recital,Composition,35.6,Jane Damon '25,"Damon, Jane",2,1,,Briones (2025)
Spring 2025,24-25 Academic Year,36,Kylie Trenhaile,4/6/25,Senior Viola Recital,Student Recital,Recital,Viola,36.1,Henri Casadesus,"Casadesus, Henri",1,2,,Concerto in C Minor in the Style of J.C. Bach (1916)
Spring 2025,24-25 Academic Year,36,Kylie Trenhaile,4/6/25,Senior Viola Recital,Student Recital,Recital,Viola,36.2,Ayala Asherov,"Asherov, Ayala",2,1,,Yizkor (2019)
Spring 2025,24-25 Academic Year,36,Kylie Trenhaile,4/6/25,Senior Viola Recital,Student Recital,Recital,Viola,36.3,Wolfgang Amadeus Mozart,"Mozart, Wolfgang Amadeus",1,2,,"Duo for Violin and Viola in B-flat Major, K. 424 (1783)"
Spring 2025,24-25 Academic Year,37,Michael Andersen,4/6/25,Junior double bass Recital,Student Recital,Recital,Double Bass,37.1,Herbie Hancock,"Hancock, Herbie",3,1,,Tell me a bedtime story - 1969
Spring 2025,24-25 Academic Year,37,Michael Andersen,4/6/25,Junior double bass Recital,Student Recital,Recital,Double Bass,37.2,Irving Berlin,"Berlin, Irving",1,2,,Blue Skies - 1926
Spring 2025,24-25 Academic Year,37,Michael Andersen,4/6/25,Junior double bass Recital,Student Recital,Recital,Double Bass,37.3,Harry Warren,"Warren, Harry",1,2,,There will never be another you - 1942
Spring 2025,24-25 Academic Year,37,Michael Andersen,4/6/25,Junior double bass Recital,Student Recital,Recital,Double Bass,37.4,Julie Styne,"Styne, Julie",1,2,,I fall in love too easily
Spring 2025,24-25 Academic Year,37,Michael Andersen,4/6/25,Junior double bass Recital,Student Recital,Recital,Double Bass,37.5,Oscar Pettiford,"Pettiford, Oscar",3,2,,Tricotism - 1956
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.1,Miranda Duarte '26,"Duarte, Miranda",999,999,,Oil Slick (2025)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.2,Miranda Duarte '26,"Duarte, Miranda",999,999,,Bird Song (2025)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.3,Miranda Duarte '26,"Duarte, Miranda",999,999,,Roommate's Lament (2025)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.4,Miranda Duarte '26,"Duarte, Miranda",999,999,,Fingertips (2025)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.5,Miranda Duarte '26,"Duarte, Miranda",999,999,,Busted Seams (2022)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.6,Miranda Duarte '26,"Duarte, Miranda",999,999,,Entranced (2024)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.7,Miranda Duarte '26,"Duarte, Miranda",999,999,,Waltzes Unconscious
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.8,Miranda Duarte '26,"Duarte, Miranda",999,999,,Teddy Bear (2022)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.9,Miranda Duarte '26,"Duarte, Miranda",999,999,,Picnic (2024)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.1,Miranda Duarte '26,"Duarte, Miranda",999,999,,Spy Song (2021)
Spring 2025,24-25 Academic Year,38,Miranda Duarte,4/6/25,Junior Voice Recital,Student Recital,Recital,Voice,38.1,"Miranda Duarte '26, Bergen Finley '25","Duarte, Miranda; Finley, Bergen",999,999,,Solo Samba (2023)
Spring 2025,24-25 Academic Year,39,Leo Milano,4/7/25,Junior Saxophone Recital (no program),Student Recital,Recital,Saxophone,39.1,Joe Henderson,"Henderson, Joe",3,2,,Gazelle (1969)
Spring 2025,24-25 Academic Year,39,Leo Milano,4/7/25,Junior Saxophone Recital (no program),Student Recital,Recital,Saxophone,39.2,Kenny Kirkland,"Kirkland, Kenny",3,2,,Dienda
Spring 2025,24-25 Academic Year,39,Leo Milano,4/7/25,Junior Saxophone Recital (no program),Student Recital,Recital,Saxophone,39.3,Chick Corea,"Corea, Chick",1,2,,Chicks Tune
Spring 2025,24-25 Academic Year,39,Leo Milano,4/7/25,Junior Saxophone Recital (no program),Student Recital,Recital,Saxophone,39.4,Joe Henderson,"Henderson, Joe",3,2,,Granted (1966)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.1,Traditional,Traditional,999,999,,Kpatcha
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.2,Jonathan Latta,"Latta, Jonathan",1,1,,Malletic Quartet (2024)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.3,Ivan Trevino,"Trevino, Ivan",3,1,,Thank You (2014)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.4,Jordan Wier '25,"Wier, Jordan",999,999,,California Kaleidoscope (2025)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.5,Alexis C. Lamb,"Lamb, Alexis",2,1,,Matters/Mind (2021)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.6,Ivan Trevino,"Trevino, Ivan",3,1,,Catching Shadows (2013)
Spring 2025,24-25 Academic Year,40,Pacific Percussion Ensemble,4/8/25,Varied ensemble,Chamber,Chamber,,40.7,Ed Argenziano,"Argenziano, Ed",1,1,,Stinkin' Garbage (1997)
Spring 2025,24-25 Academic Year,41,Aimee MacDonald,4/9/25,Junior Saxophone Recital,Student Recital,Recital,Saxophone,41.1,Kenny Garrett,"Garrett, Kenny",3,1,,Jackie & the Bean Stalk (1992)
Spring 2025,24-25 Academic Year,41,Aimee MacDonald,4/9/25,Junior Saxophone Recital,Student Recital,Recital,Saxophone,41.2,Sammy Fain,"Fain, Sammy",1,2,,I'll Be Seeing You (1938)
Spring 2025,24-25 Academic Year,41,Aimee MacDonald,4/9/25,Junior Saxophone Recital,Student Recital,Recital,Saxophone,41.3,Wayne Shorter,"Shorter, Wayne",3,1,,Infant Eyes (1964)
Spring 2025,24-25 Academic Year,41,Aimee MacDonald,4/9/25,Junior Saxophone Recital,Student Recital,Recital,Saxophone,41.4,John Coltrane,"Coltrane, John",3,2,,Straight Street (1957)
Spring 2025,24-25 Academic Year,41,Aimee MacDonald,4/9/25,Junior Saxophone Recital,Student Recital,Recital,Saxophone,41.5,Thelonious Monk,"Monk, Thelonious",3,2,,Ugly Beauty (1967)
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.1,Catherine Likhuta,"Likhuta, Catherine",2,1,,"The Last Flight Out (2025), prem."
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.2,Giovanni Santos,"Santos, Giovanni",3,1,,"La Última Llamada (2025), prem."
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.3,Brian Balmages,"Balmages, Brian",1,1,,Elements: Petite Symphony (2010)
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.4,Friedrich Gulda,"Gulda, Friedrich",1,2,,Concerto for Cello and Wind Orchestra (1989)
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.5,Julie Giroux,"Giroux, Julie",2,1,,One Life Beautiful (2010)
Spring 2025,24-25 Academic Year,42,Pacific Wind Bands,4/10/25,Large Ensemble,Ensemble,Ensemble,,42.6,Ivan Trevino,"Trevino, Ivan",3,1,,Run to the Light (2022)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.1,Jerry Bock,"Bock, Jerry",1,2,,"Tonight, at Eight from She Loves Me (1963)"
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.2,"Alan Jay Lerner, Frederick Loewe","Lerner, Alan Jay / Lowe, Frederick",1,2,,On the Street Where You Live from My Fair Lady (1956)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.3,Neil Bartram,"Bartram, Neil",1,1,,Allergic to Cats from The Theory of Relativity (2015)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.4,Stephen Sondheim,"Sondheim, Stephen",1,1,,Johanna from Sweeney Todd (1979)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.5,Stephen Sondheim,"Sondheim, Stephen",1,1,,Unworthy of You Love from Assassins (1990)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.6,Benjamin Britten,"Britten, Benjamin",1,2,,The Salley Gardens (1943)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.7,"Frederick Loewe, Alan Jay Lerner","Loewe, Frederick",1,2,,There But for You Go I from Brigadoon (2000)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.8,"Laurence O’Keefe, Kevin Murphy","O'Keefe, Laurence & Murphy, Kevin",1,1,,Freeze Your Brain from Heathers: The Musical (2009)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.9,Sara Bareilles,"Bareilles, Sara",2,1,,It Only Takes a Taste from Waitress: The Musical (2015)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.1,Stevie Nicks,"Nicks, Stevie",2,1,,Landslide (1975)
Spring 2025,24-25 Academic Year,43,Leo Hearl,4/11/25,Senior Voice Recital,Student Recital,Recital,Voice,43.1,"Brooke Maxwell, Jacob Richmond","Maxwell, Brooke; Richmond, Jacob",1,1,,Noel's Lament from Ride the Cyclone (2019)
